path_id,time_s,bw_bps,owd_ms,delay_gradient_ms,loss_rate,cwnd_bytes,inflight_bytes,cwnd_room,utility,gain,backoff,lost_bytes_delta,retrans_bytes_delta,endpoint_role,producer_pid,connection_id,local_endpoint,remote_endpoint,timestamp_ms,sender_bytes_first,sender_bytes_total,run_id,sweep_name,coefficient_tuple_id,deterioration_start_s,deterioration_end_s,impaired_interface,alpha,beta,gamma,physical_path_label,phase_label,sender_byte_delta,interval_sender_bytes,future_bw_1s,delta_bw_1s,relative_delta_bw_1s,loss_event_bytes,future_loss_risk_1s,loss_risk_1s
0,43,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.9165274468085106,1.1794517021276596,0.931721914893617,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037378303,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,44,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.9220456913827656,1.1806995991983966,0.9312174348697396,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037379306,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,45,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.9289849253731344,1.182270895522388,0.9305974626865672,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037380308,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,46,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.9300000000000002,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037381303,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,47,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.93,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037382302,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,48,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.93,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037383305,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,49,6898048.0,216.73199999999997,0.0,0.0,46720.0,0.0,46720.0,0.93,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037384308,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,50,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.93,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037385306,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,51,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.93,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037386307,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,52,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.93,1.1825,0.9305,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037387304,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
